Date,Store/Product,Value
20191222,LOS_ANGELES-TESLA_MODEL_S,3929.284
20191223,LOS_ANGELES-TESLA_MODEL_S,2885.406
20191224,LOS_ANGELES-TESLA_MODEL_S,2663.6331
20191225,LOS_ANGELES-TESLA_MODEL_S,2439.024
20191226,LOS_ANGELES-TESLA_MODEL_S,2767.736
20191227,LOS_ANGELES-TESLA_MODEL_S,2767.736
20191228,LOS_ANGELES-TESLA_MODEL_S,3134.264
20191229,LOS_ANGELES-TESLA_MODEL_S,3083.67
20191230,LOS_ANGELES-TESLA_MODEL_S,3239.6
20191231,LOS_ANGELES-TESLA_MODEL_S,3275.638
20200101,LOS_ANGELES-TESLA_MODEL_S,3987.59056
20200102,LOS_ANGELES-TESLA_MODEL_S,3598.373706
20200103,LOS_ANGELES-TESLA_MODEL_S,3539.24735
20200104,LOS_ANGELES-TESLA_MODEL_S,3072.15704
20200105,LOS_ANGELES-TESLA_MODEL_S,3823.4592
20200106,LOS_ANGELES-TESLA_MODEL_S,3560.7784
20200107,LOS_ANGELES-TESLA_MODEL_S,3409.33896
20200108,LOS_ANGELES-TESLA_MODEL_S,3531.79552
20200109,LOS_ANGELES-TESLA_MODEL_S,4071.436
20200110,LOS_ANGELES-TESLA_MODEL_S,4039.5684
20200111,LOS_ANGELES-TESLA_MODEL_S,4227.9288
20200112,LOS_ANGELES-TESLA_MODEL_S,3795.46515
20200113,LOS_ANGELES-TESLA_MODEL_S,3729.400187
20200114,LOS_ANGELES-TESLA_MODEL_S,4084.4825
20200115,LOS_ANGELES-TESLA_MODEL_S,3193.82443
20200116,LOS_ANGELES-TESLA_MODEL_S,3191.5912
20200117,LOS_ANGELES-TESLA_MODEL_S,3119.800118
20200118,LOS_ANGELES-TESLA_MODEL_S,3204.36064
20200119,LOS_ANGELES-TESLA_MODEL_S,3181.4466
20200120,LOS_ANGELES-TESLA_MODEL_S,3123.03848
20200121,LOS_ANGELES-TESLA_MODEL_S,3025.52352
20200122,LOS_ANGELES-TESLA_MODEL_S,3935.33912
20200123,LOS_ANGELES-TESLA_MODEL_S,3619.832
20200124,LOS_ANGELES-TESLA_MODEL_S,3624.739238
20200125,LOS_ANGELES-TESLA_MODEL_S,3476.76432
20200126,LOS_ANGELES-TESLA_MODEL_S,4277.44874
20200127,LOS_ANGELES-TESLA_MODEL_S,4401.67808
20200128,LOS_ANGELES-TESLA_MODEL_S,4237.223921
20200129,LOS_ANGELES-TESLA_MODEL_S,3907.08598
20200130,LOS_ANGELES-TESLA_MODEL_S,3404.53
20200131,LOS_ANGELES-TESLA_MODEL_S,3463.915365
20200201,LOS_ANGELES-TESLA_MODEL_S,2728.851276
20200202,LOS_ANGELES-TESLA_MODEL_S,7532.230968
20200203,LOS_ANGELES-TESLA_MODEL_S,6533.498641
20200204,LOS_ANGELES-TESLA_MODEL_S,3380.57141
20200205,LOS_ANGELES-TESLA_MODEL_S,3061.25168
20200206,LOS_ANGELES-TESLA_MODEL_S,3253.24032
20200207,LOS_ANGELES-TESLA_MODEL_S,2779.690735
20200208,LOS_ANGELES-TESLA_MODEL_S,2720.151558
20200209,LOS_ANGELES-TESLA_MODEL_S,3248.2816
20200210,LOS_ANGELES-TESLA_MODEL_S,3342.3009
20200211,LOS_ANGELES-TESLA_MODEL_S,3064.357238
20200212,LOS_ANGELES-TESLA_MODEL_S,3310.3386
20200213,LOS_ANGELES-TESLA_MODEL_S,3505.438706
20200214,LOS_ANGELES-TESLA_MODEL_S,3279.40307
20200215,LOS_ANGELES-TESLA_MODEL_S,4062.27331
20200216,LOS_ANGELES-TESLA_MODEL_S,4170.258383
20200217,LOS_ANGELES-TESLA_MODEL_S,3800.28012
20200218,LOS_ANGELES-TESLA_MODEL_S,3533.274
20200219,LOS_ANGELES-TESLA_MODEL_S,3610.7872
20200220,LOS_ANGELES-TESLA_MODEL_S,3366.807
20200221,LOS_ANGELES-TESLA_MODEL_S,3100.561324
20200222,LOS_ANGELES-TESLA_MODEL_S,6037.65409
20200223,LOS_ANGELES-TESLA_MODEL_S,4723.108138
20200224,LOS_ANGELES-TESLA_MODEL_S,2869.51531
20200225,LOS_ANGELES-TESLA_MODEL_S,3947.746578
20200226,LOS_ANGELES-TESLA_MODEL_S,3867.403679
20200227,LOS_ANGELES-TESLA_MODEL_S,3286.92374
20200228,LOS_ANGELES-TESLA_MODEL_S,2968.408
20200301,LOS_ANGELES-TESLA_MODEL_S,4037.6407
20200302,LOS_ANGELES-TESLA_MODEL_S,3742.483
20200303,LOS_ANGELES-TESLA_MODEL_S,4090.88783
20200304,LOS_ANGELES-TESLA_MODEL_S,3583.72876
20200305,LOS_ANGELES-TESLA_MODEL_S,6011.211895
20200306,LOS_ANGELES-TESLA_MODEL_S,3213.432666
20200307,LOS_ANGELES-TESLA_MODEL_S,2424.739746
20200308,LOS_ANGELES-TESLA_MODEL_S,3117.106258
20200309,LOS_ANGELES-TESLA_MODEL_S,2683.339951
20200310,LOS_ANGELES-TESLA_MODEL_S,2914.369673
20200311,LOS_ANGELES-TESLA_MODEL_S,2808.138899
20200312,LOS_ANGELES-TESLA_MODEL_S,3241.01741
20200313,LOS_ANGELES-TESLA_MODEL_S,2964.670066
20200314,LOS_ANGELES-TESLA_MODEL_S,3174.210328
20200315,LOS_ANGELES-TESLA_MODEL_S,2822.7207
20200316,LOS_ANGELES-TESLA_MODEL_S,2736.92868
20200317,LOS_ANGELES-TESLA_MODEL_S,2886.64694
20200318,LOS_ANGELES-TESLA_MODEL_S,3500.35395
20200319,LOS_ANGELES-TESLA_MODEL_S,3429.2048
20200320,LOS_ANGELES-TESLA_MODEL_S,3412.16
20200321,LOS_ANGELES-TESLA_MODEL_S,6675.161263
20200322,LOS_ANGELES-TESLA_MODEL_S,3440.854211
20200323,LOS_ANGELES-TESLA_MODEL_S,3050.017481
20200324,LOS_ANGELES-TESLA_MODEL_S,3757.08635
20200325,LOS_ANGELES-TESLA_MODEL_S,3003.0329
20200326,LOS_ANGELES-TESLA_MODEL_S,3876.123424
20200327,LOS_ANGELES-TESLA_MODEL_S,6224.597992
20200328,LOS_ANGELES-TESLA_MODEL_S,3688.097438
20200329,LOS_ANGELES-TESLA_MODEL_S,2821.51072
20200330,LOS_ANGELES-TESLA_MODEL_S,3456.7092
20200331,LOS_ANGELES-TESLA_MODEL_S,3571.28705
20200401,LOS_ANGELES-TESLA_MODEL_S,2950.7484
20200402,LOS_ANGELES-TESLA_MODEL_S,3375.64692
20200403,LOS_ANGELES-TESLA_MODEL_S,3702.19957
20200404,LOS_ANGELES-TESLA_MODEL_S,2701.243199
20200405,LOS_ANGELES-TESLA_MODEL_S,3510.337885
20200406,LOS_ANGELES-TESLA_MODEL_S,2751.694281
20200407,LOS_ANGELES-TESLA_MODEL_S,2731.63899
20200408,LOS_ANGELES-TESLA_MODEL_S,3217.38996
20200409,LOS_ANGELES-TESLA_MODEL_S,2857.26304
20200410,LOS_ANGELES-TESLA_MODEL_S,3042.269696
20200411,LOS_ANGELES-TESLA_MODEL_S,2665.56955
20200412,LOS_ANGELES-TESLA_MODEL_S,3146.5291
20200413,LOS_ANGELES-TESLA_MODEL_S,3332.80688
20200414,LOS_ANGELES-TESLA_MODEL_S,3249.546781
20200415,LOS_ANGELES-TESLA_MODEL_S,3152.15904
20200416,LOS_ANGELES-TESLA_MODEL_S,3597.424
20200417,LOS_ANGELES-TESLA_MODEL_S,2792.1681
20200418,LOS_ANGELES-TESLA_MODEL_S,7449.273944
20200419,LOS_ANGELES-TESLA_MODEL_S,2755.07504
20200420,LOS_ANGELES-TESLA_MODEL_S,2929.720029
20200421,LOS_ANGELES-TESLA_MODEL_S,2580.1536
20200422,LOS_ANGELES-TESLA_MODEL_S,3059.99696
20200423,LOS_ANGELES-TESLA_MODEL_S,2768.90816
20200424,LOS_ANGELES-TESLA_MODEL_S,2485.84
20200425,LOS_ANGELES-TESLA_MODEL_S,2666.25376
20200426,LOS_ANGELES-TESLA_MODEL_S,2946.3683
20200427,LOS_ANGELES-TESLA_MODEL_S,2860.294
20200428,LOS_ANGELES-TESLA_MODEL_S,8096.2712
20200429,LOS_ANGELES-TESLA_MODEL_S,7298.4732
20200430,LOS_ANGELES-TESLA_MODEL_S,7116.90282
20200501,LOS_ANGELES-TESLA_MODEL_S,7284.487208
20200502,LOS_ANGELES-TESLA_MODEL_S,2673.823982
20200503,LOS_ANGELES-TESLA_MODEL_S,6891.4184
20200504,LOS_ANGELES-TESLA_MODEL_S,2847.62272
20200505,LOS_ANGELES-TESLA_MODEL_S,2437.024
20200506,LOS_ANGELES-TESLA_MODEL_S,7828.5456
20200507,LOS_ANGELES-TESLA_MODEL_S,6577.616468
20200508,LOS_ANGELES-TESLA_MODEL_S,7772.145408
20200509,LOS_ANGELES-TESLA_MODEL_S,2965.73672
20200510,LOS_ANGELES-TESLA_MODEL_S,6799.65989
20200511,LOS_ANGELES-TESLA_MODEL_S,7317.3734
20200512,LOS_ANGELES-TESLA_MODEL_S,6928.82215
20200513,LOS_ANGELES-TESLA_MODEL_S,6407.84184
20200514,LOS_ANGELES-TESLA_MODEL_S,6803.32085
20200515,LOS_ANGELES-TESLA_MODEL_S,6387.47512
20200516,LOS_ANGELES-TESLA_MODEL_S,6546.32681
20200517,LOS_ANGELES-TESLA_MODEL_S,5869.26765
20200518,LOS_ANGELES-TESLA_MODEL_S,7241.77248
20200519,LOS_ANGELES-TESLA_MODEL_S,6433.77992
20200520,LOS_ANGELES-TESLA_MODEL_S,6668.37112
20200521,LOS_ANGELES-TESLA_MODEL_S,7045.85784
20200522,LOS_ANGELES-TESLA_MODEL_S,5665.79616
20200523,LOS_ANGELES-TESLA_MODEL_S,6031.9541
20200524,LOS_ANGELES-TESLA_MODEL_S,6251.528
20200525,LOS_ANGELES-TESLA_MODEL_S,6440.33076
20200526,LOS_ANGELES-TESLA_MODEL_S,6207.94092
20200527,LOS_ANGELES-TESLA_MODEL_S,7048.727808
20200528,LOS_ANGELES-TESLA_MODEL_S,6595.210851
20200529,LOS_ANGELES-TESLA_MODEL_S,5753.182
20200530,LOS_ANGELES-TESLA_MODEL_S,6661.505154
20200531,LOS_ANGELES-TESLA_MODEL_S,6061.64268
20200601,LOS_ANGELES-TESLA_MODEL_S,5397.136
20200602,LOS_ANGELES-TESLA_MODEL_S,5709.9719
20200603,LOS_ANGELES-TESLA_MODEL_S,6224.91688
20200604,LOS_ANGELES-TESLA_MODEL_S,6384.40112
20200605,LOS_ANGELES-TESLA_MODEL_S,6220.07696
20200606,LOS_ANGELES-TESLA_MODEL_S,6860.73328
20200607,LOS_ANGELES-TESLA_MODEL_S,6226.229893
20200608,LOS_ANGELES-TESLA_MODEL_S,6319.645949
20200609,LOS_ANGELES-TESLA_MODEL_S,6361.716
20200610,LOS_ANGELES-TESLA_MODEL_S,6851.461917
20200611,LOS_ANGELES-TESLA_MODEL_S,6572.68576
20200612,LOS_ANGELES-TESLA_MODEL_S,6364.59726
20200613,LOS_ANGELES-TESLA_MODEL_S,5707.755
20200614,LOS_ANGELES-TESLA_MODEL_S,6270.9859
20200615,LOS_ANGELES-TESLA_MODEL_S,6629.14724
20200616,LOS_ANGELES-TESLA_MODEL_S,6061.64268
20200617,LOS_ANGELES-TESLA_MODEL_S,7066.4672
20200618,LOS_ANGELES-TESLA_MODEL_S,6187.02087
20200619,LOS_ANGELES-TESLA_MODEL_S,5920.96916
20200620,LOS_ANGELES-TESLA_MODEL_S,5697.985405
20200621,LOS_ANGELES-TESLA_MODEL_S,5971.963425
20200622,LOS_ANGELES-TESLA_MODEL_S,6354.12048
20200623,LOS_ANGELES-TESLA_MODEL_S,6711.7861
20200624,LOS_ANGELES-TESLA_MODEL_S,5490.62
20200625,LOS_ANGELES-TESLA_MODEL_S,6368.02068
20200626,LOS_ANGELES-TESLA_MODEL_S,6559.642732
20200627,LOS_ANGELES-TESLA_MODEL_S,6002.990007
20200628,LOS_ANGELES-TESLA_MODEL_S,6195.97103
20200629,LOS_ANGELES-TESLA_MODEL_S,5381.7969
20200630,LOS_ANGELES-TESLA_MODEL_S,5931.03636
20200701,LOS_ANGELES-TESLA_MODEL_S,5853.678452
20200702,LOS_ANGELES-TESLA_MODEL_S,6364.429472
20200703,LOS_ANGELES-TESLA_MODEL_S,6874.81936
20200704,LOS_ANGELES-TESLA_MODEL_S,6754.31806
20200705,LOS_ANGELES-TESLA_MODEL_S,5949.243161
20200706,LOS_ANGELES-TESLA_MODEL_S,6773.277864
20200707,LOS_ANGELES-TESLA_MODEL_S,8989.51356
20200708,LOS_ANGELES-TESLA_MODEL_S,6947.316328
20200709,LOS_ANGELES-TESLA_MODEL_S,6770.305408
20200710,LOS_ANGELES-TESLA_MODEL_S,6939.882272
20200711,LOS_ANGELES-TESLA_MODEL_S,5815.737374
20200712,LOS_ANGELES-TESLA_MODEL_S,6669.302415
20200713,LOS_ANGELES-TESLA_MODEL_S,5610.53434
20200714,LOS_ANGELES-TESLA_MODEL_S,4753.416
20200715,LOS_ANGELES-TESLA_MODEL_S,5823.12032
20200716,LOS_ANGELES-TESLA_MODEL_S,6654.61376
20200717,LOS_ANGELES-TESLA_MODEL_S,6683.39874
20200718,LOS_ANGELES-TESLA_MODEL_S,4948.09047
20200719,LOS_ANGELES-TESLA_MODEL_S,5995.93504
20200720,LOS_ANGELES-TESLA_MODEL_S,7226.19584
20200721,LOS_ANGELES-TESLA_MODEL_S,5135.49824
20200722,LOS_ANGELES-TESLA_MODEL_S,6735.4368
20200723,LOS_ANGELES-TESLA_MODEL_S,5985.09676
20200724,LOS_ANGELES-TESLA_MODEL_S,6527.2536
20200725,LOS_ANGELES-TESLA_MODEL_S,6416.06475
20200726,LOS_ANGELES-TESLA_MODEL_S,7572.21768
20200727,LOS_ANGELES-TESLA_MODEL_S,6932.72144
20200728,LOS_ANGELES-TESLA_MODEL_S,6392.05346
20200729,LOS_ANGELES-TESLA_MODEL_S,6337.649126
20200730,LOS_ANGELES-TESLA_MODEL_S,7043.981183
20200731,LOS_ANGELES-TESLA_MODEL_S,6884.396
20200801,LOS_ANGELES-TESLA_MODEL_S,7017.6271
20200802,LOS_ANGELES-TESLA_MODEL_S,6140.27632
20200803,LOS_ANGELES-TESLA_MODEL_S,6980.176
20200804,LOS_ANGELES-TESLA_MODEL_S,6733.8309
20200805,LOS_ANGELES-TESLA_MODEL_S,6215.0236
20200806,LOS_ANGELES-TESLA_MODEL_S,6563.8544
20200807,LOS_ANGELES-TESLA_MODEL_S,6796.53168
20200808,LOS_ANGELES-TESLA_MODEL_S,6010.56158
20200809,LOS_ANGELES-TESLA_MODEL_S,5858.82784
20200810,LOS_ANGELES-TESLA_MODEL_S,6587.42078
20200811,LOS_ANGELES-TESLA_MODEL_S,6260.13906
20200812,LOS_ANGELES-TESLA_MODEL_S,6540.39304
20200813,LOS_ANGELES-TESLA_MODEL_S,5683.1267
20200814,LOS_ANGELES-TESLA_MODEL_S,5492.80418
20200815,LOS_ANGELES-TESLA_MODEL_S,5858.440158
20200816,LOS_ANGELES-TESLA_MODEL_S,6478.33258
20200817,LOS_ANGELES-TESLA_MODEL_S,6190.934
20200818,LOS_ANGELES-TESLA_MODEL_S,5603.808
20200819,LOS_ANGELES-TESLA_MODEL_S,6057.8526
20200820,LOS_ANGELES-TESLA_MODEL_S,6080.5756
20200821,LOS_ANGELES-TESLA_MODEL_S,6014.38948
20200822,LOS_ANGELES-TESLA_MODEL_S,6211.54336
20200823,LOS_ANGELES-TESLA_MODEL_S,5884.62824
20200824,LOS_ANGELES-TESLA_MODEL_S,7106.5792
20200825,LOS_ANGELES-TESLA_MODEL_S,7053.32345
20200826,LOS_ANGELES-TESLA_MODEL_S,7226.93192
20200827,LOS_ANGELES-TESLA_MODEL_S,6784.66845
20200828,LOS_ANGELES-TESLA_MODEL_S,5605.02144
20200829,LOS_ANGELES-TESLA_MODEL_S,7098.26596
20200830,LOS_ANGELES-TESLA_MODEL_S,6168.1112
20200831,LOS_ANGELES-TESLA_MODEL_S,5978.80416
20200901,LOS_ANGELES-TESLA_MODEL_S,7367.1636
20200902,LOS_ANGELES-TESLA_MODEL_S,6435.81695
20200903,LOS_ANGELES-TESLA_MODEL_S,6144.23504
20200904,LOS_ANGELES-TESLA_MODEL_S,7224.440179
20200905,LOS_ANGELES-TESLA_MODEL_S,7110.00608
20200906,LOS_ANGELES-TESLA_MODEL_S,5603.4414
20200907,LOS_ANGELES-TESLA_MODEL_S,6857.8417
20200908,LOS_ANGELES-TESLA_MODEL_S,6974.963501
20200909,LOS_ANGELES-TESLA_MODEL_S,6850.49568
20200910,LOS_ANGELES-TESLA_MODEL_S,6351.327
20200911,LOS_ANGELES-TESLA_MODEL_S,6936.1156
20200912,LOS_ANGELES-TESLA_MODEL_S,5978.22928
20200913,LOS_ANGELES-TESLA_MODEL_S,5701.14394
20200914,LOS_ANGELES-TESLA_MODEL_S,6134.099
20200915,LOS_ANGELES-TESLA_MODEL_S,7021.844
20200916,LOS_ANGELES-TESLA_MODEL_S,6860.28746
20200917,LOS_ANGELES-TESLA_MODEL_S,5778.3456
20200918,LOS_ANGELES-TESLA_MODEL_S,6859.32364
20200919,LOS_ANGELES-TESLA_MODEL_S,6632.89938
20200920,LOS_ANGELES-TESLA_MODEL_S,6838.1428
20200921,LOS_ANGELES-TESLA_MODEL_S,7370.65932
20200922,LOS_ANGELES-TESLA_MODEL_S,6285.37836
20200923,LOS_ANGELES-TESLA_MODEL_S,6716.29384
20200924,LOS_ANGELES-TESLA_MODEL_S,6357.716
20200925,LOS_ANGELES-TESLA_MODEL_S,7014.879876
20200926,LOS_ANGELES-TESLA_MODEL_S,7164.71269
20200927,LOS_ANGELES-TESLA_MODEL_S,6388.8056
20200928,LOS_ANGELES-TESLA_MODEL_S,3092.38432
20200929,LOS_ANGELES-TESLA_MODEL_S,6765.637839
20200930,LOS_ANGELES-TESLA_MODEL_S,5986.497173
20201001,LOS_ANGELES-TESLA_MODEL_S,5661.24793
20201002,LOS_ANGELES-TESLA_MODEL_S,6096.52916
20201003,LOS_ANGELES-TESLA_MODEL_S,7119.5741
20201004,LOS_ANGELES-TESLA_MODEL_S,6041.4911
20201005,LOS_ANGELES-TESLA_MODEL_S,6872.426489
20201006,LOS_ANGELES-TESLA_MODEL_S,6478.15457
20201007,LOS_ANGELES-TESLA_MODEL_S,7834.25045
20201008,LOS_ANGELES-TESLA_MODEL_S,6142.132626
20201009,LOS_ANGELES-TESLA_MODEL_S,7414.5872
20201010,LOS_ANGELES-TESLA_MODEL_S,6877.298439
20201011,LOS_ANGELES-TESLA_MODEL_S,7115.096324
20201012,LOS_ANGELES-TESLA_MODEL_S,6236.135257
20201013,LOS_ANGELES-TESLA_MODEL_S,6175.244382
20201014,LOS_ANGELES-TESLA_MODEL_S,6927.712931
20201015,LOS_ANGELES-TESLA_MODEL_S,6804.233279
20201016,LOS_ANGELES-TESLA_MODEL_S,2670.649648
20201017,LOS_ANGELES-TESLA_MODEL_S,2784.55841
20201018,LOS_ANGELES-TESLA_MODEL_S,2782.255949
20201019,LOS_ANGELES-TESLA_MODEL_S,2925.97408
20201020,LOS_ANGELES-TESLA_MODEL_S,3118.96272
20201021,LOS_ANGELES-TESLA_MODEL_S,6599.40815
20201022,LOS_ANGELES-TESLA_MODEL_S,7040.548
20201023,LOS_ANGELES-TESLA_MODEL_S,2693.18152
20201024,LOS_ANGELES-TESLA_MODEL_S,3442.1033
20201025,LOS_ANGELES-TESLA_MODEL_S,3182.645851
20201026,LOS_ANGELES-TESLA_MODEL_S,3536.79552
20201027,LOS_ANGELES-TESLA_MODEL_S,2823.51072
20201028,LOS_ANGELES-TESLA_MODEL_S,3003.913582
20201029,LOS_ANGELES-TESLA_MODEL_S,6575.201705
20201030,LOS_ANGELES-TESLA_MODEL_S,6783.40165
20201031,LOS_ANGELES-TESLA_MODEL_S,8239.208
20201101,LOS_ANGELES-TESLA_MODEL_S,7563.376
20201102,LOS_ANGELES-TESLA_MODEL_S,3088.36107
20201103,LOS_ANGELES-TESLA_MODEL_S,3065.3584
20201104,LOS_ANGELES-TESLA_MODEL_S,3510.61814
20201105,LOS_ANGELES-TESLA_MODEL_S,2683.734
20201106,LOS_ANGELES-TESLA_MODEL_S,3941.71264
20201107,LOS_ANGELES-TESLA_MODEL_S,4030.231
20201108,LOS_ANGELES-TESLA_MODEL_S,3193.1248
20201109,LOS_ANGELES-TESLA_MODEL_S,8171.7396
20201110,LOS_ANGELES-TESLA_MODEL_S,6601.38982
20201111,LOS_ANGELES-TESLA_MODEL_S,3035.01408
20201112,LOS_ANGELES-TESLA_MODEL_S,2703.8752
20201113,LOS_ANGELES-TESLA_MODEL_S,3282.09584
20201114,LOS_ANGELES-TESLA_MODEL_S,3038.73696
20201115,LOS_ANGELES-TESLA_MODEL_S,3530.6888
20201116,LOS_ANGELES-TESLA_MODEL_S,3013.2756
20201117,LOS_ANGELES-TESLA_MODEL_S,2666.673799
20201118,LOS_ANGELES-TESLA_MODEL_S,2867.28544
20201119,LOS_ANGELES-TESLA_MODEL_S,2701.0456
20201120,LOS_ANGELES-TESLA_MODEL_S,2948.55424
20201121,LOS_ANGELES-TESLA_MODEL_S,3628.202508
20201122,LOS_ANGELES-TESLA_MODEL_S,2983.014783
20201123,LOS_ANGELES-TESLA_MODEL_S,2850.57197
20201124,LOS_ANGELES-TESLA_MODEL_S,3346.77076
20201125,LOS_ANGELES-TESLA_MODEL_S,3388.32512
20201126,LOS_ANGELES-TESLA_MODEL_S,2961.482
20201127,LOS_ANGELES-TESLA_MODEL_S,3128.124467
20201128,LOS_ANGELES-TESLA_MODEL_S,3744.07919
20201129,LOS_ANGELES-TESLA_MODEL_S,3879.12805
20201130,LOS_ANGELES-TESLA_MODEL_S,3379.00496
20201201,LOS_ANGELES-TESLA_MODEL_S,3231.5535
20201202,LOS_ANGELES-TESLA_MODEL_S,3256.14392
20201203,LOS_ANGELES-TESLA_MODEL_S,4005.08033
20201204,LOS_ANGELES-TESLA_MODEL_S,2913.773837
20201205,LOS_ANGELES-TESLA_MODEL_S,2733.442951
20201206,LOS_ANGELES-TESLA_MODEL_S,2980.68512
20201207,LOS_ANGELES-TESLA_MODEL_S,3033.41856
20201208,LOS_ANGELES-TESLA_MODEL_S,3358.83104
20201209,LOS_ANGELES-TESLA_MODEL_S,2888.64694
20201210,LOS_ANGELES-TESLA_MODEL_S,3312.75346
20201211,LOS_ANGELES-TESLA_MODEL_S,3232.80136
20201212,LOS_ANGELES-TESLA_MODEL_S,3501.35395
20201213,LOS_ANGELES-TESLA_MODEL_S,3505.35395
20201214,LOS_ANGELES-TESLA_MODEL_S,3751.689962
20201215,LOS_ANGELES-TESLA_MODEL_S,3008.050462
20201216,LOS_ANGELES-TESLA_MODEL_S,2866.538618
20180101,SAN_FRANCISCO-TESLA_MODEL_S,2679.4
20180102,SAN_FRANCISCO-TESLA_MODEL_S,2466.7779
20180103,SAN_FRANCISCO-TESLA_MODEL_S,2562.7
20180104,SAN_FRANCISCO-TESLA_MODEL_S,2203.6
20180105,SAN_FRANCISCO-TESLA_MODEL_S,2441
20180106,SAN_FRANCISCO-TESLA_MODEL_S,2320.3
20180107,SAN_FRANCISCO-TESLA_MODEL_S,2321.3
20180108,SAN_FRANCISCO-TESLA_MODEL_S,2559.7
20180109,SAN_FRANCISCO-TESLA_MODEL_S,2558.7
20180110,SAN_FRANCISCO-TESLA_MODEL_S,2562.7
20180111,SAN_FRANCISCO-TESLA_MODEL_S,2679.4
20180112,SAN_FRANCISCO-TESLA_MODEL_S,2559.7
20180113,SAN_FRANCISCO-TESLA_MODEL_S,2629.83872
20180114,SAN_FRANCISCO-TESLA_MODEL_S,3039.5
20180115,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20180116,SAN_FRANCISCO-TESLA_MODEL_S,2083.9
20180117,SAN_FRANCISCO-TESLA_MODEL_S,2076.3165
20180118,SAN_FRANCISCO-TESLA_MODEL_S,2204.6
20180119,SAN_FRANCISCO-TESLA_MODEL_S,2204.6
20180120,SAN_FRANCISCO-TESLA_MODEL_S,2200.6
20180121,SAN_FRANCISCO-TESLA_MODEL_S,2320.3
20180122,SAN_FRANCISCO-TESLA_MODEL_S,2560.7
20180123,SAN_FRANCISCO-TESLA_MODEL_S,2439
20180124,SAN_FRANCISCO-TESLA_MODEL_S,2338.42258
20180125,SAN_FRANCISCO-TESLA_MODEL_S,2681.4
20180126,SAN_FRANCISCO-TESLA_MODEL_S,2680.4
20180127,SAN_FRANCISCO-TESLA_MODEL_S,2799.1
20180128,SAN_FRANCISCO-TESLA_MODEL_S,2613.79243
20180129,SAN_FRANCISCO-TESLA_MODEL_S,2561.7
20180130,SAN_FRANCISCO-TESLA_MODEL_S,2559.7
20180131,SAN_FRANCISCO-TESLA_MODEL_S,2582.82705
20180201,SAN_FRANCISCO-TESLA_MODEL_S,2055.03932
20180202,SAN_FRANCISCO-TESLA_MODEL_S,4736.8036
20180203,SAN_FRANCISCO-TESLA_MODEL_S,4575.5677
20180204,SAN_FRANCISCO-TESLA_MODEL_S,2076.3165
20180205,SAN_FRANCISCO-TESLA_MODEL_S,2082.9
20180206,SAN_FRANCISCO-TESLA_MODEL_S,2079.9
20180207,SAN_FRANCISCO-TESLA_MODEL_S,2073.3165
20180208,SAN_FRANCISCO-TESLA_MODEL_S,2078.3165
20180209,SAN_FRANCISCO-TESLA_MODEL_S,2202.6
20180210,SAN_FRANCISCO-TESLA_MODEL_S,2321.3
20180211,SAN_FRANCISCO-TESLA_MODEL_S,2189.10332
20180212,SAN_FRANCISCO-TESLA_MODEL_S,2443
20180213,SAN_FRANCISCO-TESLA_MODEL_S,2187.10332
20180214,SAN_FRANCISCO-TESLA_MODEL_S,2561.7
20180215,SAN_FRANCISCO-TESLA_MODEL_S,2800.1
20180216,SAN_FRANCISCO-TESLA_MODEL_S,2783.00684
20180217,SAN_FRANCISCO-TESLA_MODEL_S,2680.4
20180218,SAN_FRANCISCO-TESLA_MODEL_S,2680.4
20180219,SAN_FRANCISCO-TESLA_MODEL_S,2443
20180220,SAN_FRANCISCO-TESLA_MODEL_S,2563.7
20180221,SAN_FRANCISCO-TESLA_MODEL_S,2309.64872
20180222,SAN_FRANCISCO-TESLA_MODEL_S,4639.55283
20180223,SAN_FRANCISCO-TESLA_MODEL_S,3347.87114
20180224,SAN_FRANCISCO-TESLA_MODEL_S,2117.04392
20180225,SAN_FRANCISCO-TESLA_MODEL_S,2542.82778
20180226,SAN_FRANCISCO-TESLA_MODEL_S,2373.8558
20180227,SAN_FRANCISCO-TESLA_MODEL_S,2322.3
20180228,SAN_FRANCISCO-TESLA_MODEL_S,2201.6
20180301,SAN_FRANCISCO-TESLA_MODEL_S,2562.7
20180302,SAN_FRANCISCO-TESLA_MODEL_S,2563.7
20180303,SAN_FRANCISCO-TESLA_MODEL_S,2563.7
20180304,SAN_FRANCISCO-TESLA_MODEL_S,2763.91368
20180305,SAN_FRANCISCO-TESLA_MODEL_S,4323.881
20180306,SAN_FRANCISCO-TESLA_MODEL_S,1919.2626
20180307,SAN_FRANCISCO-TESLA_MODEL_S,1887.53215
20180308,SAN_FRANCISCO-TESLA_MODEL_S,2031.44198
20180309,SAN_FRANCISCO-TESLA_MODEL_S,2066.46966
20180310,SAN_FRANCISCO-TESLA_MODEL_S,2002.5813
20180311,SAN_FRANCISCO-TESLA_MODEL_S,1886.53215
20180312,SAN_FRANCISCO-TESLA_MODEL_S,2079.9
20180313,SAN_FRANCISCO-TESLA_MODEL_S,2058.03932
20180314,SAN_FRANCISCO-TESLA_MODEL_S,2195.71725
20180315,SAN_FRANCISCO-TESLA_MODEL_S,2201.6
20180316,SAN_FRANCISCO-TESLA_MODEL_S,2200.6
